,0
3654,1666752178.716066
3655,1666752178.7321496
3656,1666752178.7472486
3657,1666752178.764656
3658,1666752178.7793617
3659,1666752178.7970436
3660,1666752178.8130815
3661,1666752178.828781
3662,1666752178.8430488
3663,1666752178.8659527
3664,1666752178.883211
3665,1666752178.8960068
3666,1666752178.9097333
3667,1666752178.923725
3668,1666752178.944198
3669,1666752178.9595158
3670,1666752178.9735503
3671,1666752178.992516
3672,1666752179.0115497
3673,1666752179.024887
3674,1666752179.0409641
3675,1666752179.0597818
3676,1666752179.078801
3677,1666752179.0926454
3678,1666752179.1072843
3679,1666752179.1289039
3680,1666752179.147816
3681,1666752179.1597772
3682,1666752179.1738987
3683,1666752179.1905296
3684,1666752179.2053802
3685,1666752179.2219238
3686,1666752179.2411304
3687,1666752179.2614434
3688,1666752179.2781985
3689,1666752179.2897727
3690,1666752179.3049014
3691,1666752179.322836
3692,1666752179.3390665
3693,1666752179.35266
3694,1666752179.3708365
3695,1666752179.3860898
3696,1666752179.4021792
3697,1666752179.4198592
3698,1666752179.4362
3699,1666752179.45222
3700,1666752179.468179
3701,1666752179.4857323
3702,1666752179.5024064
3703,1666752179.5160294
3704,1666752179.5360649
3705,1666752179.548374
3706,1666752179.56795
3707,1666752179.5810518
3708,1666752179.602698
3709,1666752179.6139636
3710,1666752179.629917
3711,1666752179.6478162
3712,1666752179.6631246
3713,1666752179.6897
3714,1666752179.7048116
3715,1666752179.7212398
3716,1666752179.7349062
3717,1666752179.7456489
3718,1666752179.7685156
3719,1666752179.7810276
3720,1666752179.7950306
3721,1666752179.8236654
3722,1666752179.8490593
3723,1666752179.8600156
3724,1666752179.880503
3725,1666752179.8995879
3726,1666752179.9157798
3727,1666752179.9298391
3728,1666752179.9409792
3729,1666752179.9545987
3730,1666752179.9686706
3731,1666752179.987829
3732,1666752179.9969401
3733,1666752180.0119455
3734,1666752180.0307097
3735,1666752180.0486982
3736,1666752180.062708
3737,1666752180.0757468
3738,1666752180.0917192
3739,1666752180.1085603
3740,1666752180.1268573
3741,1666752180.1416392
3742,1666752180.1579792
3743,1666752180.1769567
3744,1666752180.191336
3745,1666752180.2069478
3746,1666752180.224951
3747,1666752180.2411802
3748,1666752180.2611938
3749,1666752180.2831018
3750,1666752180.2948904
3751,1666752180.3090825
3752,1666752180.3240883
3753,1666752180.3395758
3754,1666752180.3578274
3755,1666752180.3725238
3756,1666752180.3929358
3757,1666752180.4065154
3758,1666752180.4224813
3759,1666752180.43869
3760,1666752180.45581
3761,1666752180.4715421
3762,1666752180.494574
3763,1666752180.5095272
3764,1666752180.5226898
3765,1666752180.5407457
3766,1666752180.5566049
3767,1666752180.5718184
3768,1666752180.5887516
3769,1666752180.6027677
3770,1666752180.617719
3771,1666752180.6370945
3772,1666752180.6536636
3773,1666752180.6706948
3774,1666752180.6877747
3775,1666752180.7019217
3776,1666752180.7139971
3777,1666752180.7301528
3778,1666752180.747083
3779,1666752180.7665315
3780,1666752180.790879
3781,1666752180.8071647
3782,1666752180.8207004
3783,1666752180.834707
3784,1666752180.845928
3785,1666752180.8610325
3786,1666752180.8775215
3787,1666752180.9067984
3788,1666752180.9238138
3789,1666752180.9378905
3790,1666752180.9499187
3791,1666752180.9614074
3792,1666752180.9765518
3793,1666752180.9935513
3794,1666752181.010607
3795,1666752181.0256646
3796,1666752181.0429568
3797,1666752181.0598383
3798,1666752181.076569
3799,1666752181.0946832
3800,1666752181.110549
3801,1666752181.126539
3802,1666752181.1444945
3803,1666752181.1598125
3804,1666752181.1757088
3805,1666752181.1945803
3806,1666752181.2092373
3807,1666752181.2252991
3808,1666752181.2434218
3809,1666752181.2588754
3810,1666752181.2758124
3811,1666752181.2927346
3812,1666752181.308892
3813,1666752181.325757
3814,1666752181.342701
3815,1666752181.35722
3816,1666752181.3760567
3817,1666752181.3909981
3818,1666752181.4070933
3819,1666752181.424117
3820,1666752181.4415882
3821,1666752181.4590182
3822,1666752181.4802198
3823,1666752181.4909182
3824,1666752181.506663
3825,1666752181.52466
3826,1666752181.5399556
3827,1666752181.5570207
3828,1666752181.5738022
3829,1666752181.589013
3830,1666752181.6052055
3831,1666752181.6260338
3832,1666752181.6400266
3833,1666752181.6631286
3834,1666752181.6902223
3835,1666752181.7052348
3836,1666752181.7290065
3837,1666752181.7426124
3838,1666752181.7545574
3839,1666752181.7692351
3840,1666752181.7807915
3841,1666752181.8013408
3842,1666752181.8129394
3843,1666752181.8249223
3844,1666752181.839804
3845,1666752181.854763
3846,1666752181.8732197
3847,1666752181.888301
3848,1666752181.9046404
3849,1666752181.920694
3850,1666752181.9358315
3851,1666752181.9529574
3852,1666752181.9672763
3853,1666752181.9793062
3854,1666752181.997407
3855,1666752182.0121222
3856,1666752182.03186
3857,1666752182.04599
3858,1666752182.0604067
3859,1666752182.0798924
3860,1666752182.0936966
3861,1666752182.1120274
3862,1666752182.1296623
3863,1666752182.155997
3864,1666752182.1719928
3865,1666752182.1878314
3866,1666752182.2008476
3867,1666752182.2190993
3868,1666752182.2329395
3869,1666752182.244511
3870,1666752182.258583
3871,1666752182.278065
3872,1666752182.2932553
3873,1666752182.309124
3874,1666752182.327907
3875,1666752182.3429177
3876,1666752182.358328
3877,1666752182.376361
3878,1666752182.3922448
3879,1666752182.4094088
3880,1666752182.426657
3881,1666752182.4428263
3882,1666752182.4596503
3883,1666752182.476649
3884,1666752182.4926617
3885,1666752182.5110202
3886,1666752182.52514
3887,1666752182.5423157
3888,1666752182.5596576
3889,1666752182.5751762
3890,1666752182.591997
3891,1666752182.609746
3892,1666752182.625633
3893,1666752182.6415946
3894,1666752182.6596348
3895,1666752182.674772
3896,1666752182.6931274
3897,1666752182.708856
3898,1666752182.7259533
3899,1666752182.7439466
3900,1666752182.7592301
3901,1666752182.7717602
3902,1666752182.78971
3903,1666752182.804473
3904,1666752182.8224394
3905,1666752182.8386579
3906,1666752182.8537374
3907,1666752182.87229
3908,1666752182.8883355
3909,1666752182.9052932
3910,1666752182.9221497
3911,1666752182.9368448
3912,1666752182.9547236
3913,1666752182.9738207
3914,1666752182.9875517
3915,1666752183.0066257
3916,1666752183.0186079
3917,1666752183.0356133
3918,1666752183.0557768
3919,1666752183.076718
3920,1666752183.0917196
3921,1666752183.1061094
3922,1666752183.1221416
3923,1666752183.1385791
3924,1666752183.1520627
3925,1666752183.1694198
3926,1666752183.1868427
3927,1666752183.2039738
3928,1666752183.2190046
3929,1666752183.2290025
3930,1666752183.2442915
3931,1666752183.2615955
3932,1666752183.2767432
3933,1666752183.2918665
3934,1666752183.3228524
3935,1666752183.339809
3936,1666752183.3538964
3937,1666752183.3659508
3938,1666752183.3780167
3939,1666752183.393174
3940,1666752183.4098654
3941,1666752183.4258046
3942,1666752183.4430625
3943,1666752183.45993
3944,1666752183.5048103
3945,1666752183.5351963
3946,1666752183.544648
3947,1666752183.5580988
3948,1666752183.568875
3949,1666752183.5818937
3950,1666752183.5957417
3951,1666752183.6126435
3952,1666752183.630447
3953,1666752183.647366
3954,1666752183.6603289
3955,1666752183.6791687
3956,1666752183.6939623
3957,1666752183.709167
3958,1666752183.7254627
3959,1666752183.7420359
3960,1666752183.7622042
3961,1666752183.7775881
3962,1666752183.788803
3963,1666752183.8059397
3964,1666752183.8265522
3965,1666752183.8408985
3966,1666752183.8556795
3967,1666752183.8737333
3968,1666752183.8917406
3969,1666752183.907995
3970,1666752183.9267197
3971,1666752183.939412
3972,1666752183.95795
3973,1666752183.971992
3974,1666752183.98827
3975,1666752184.0070643
3976,1666752184.0220442
3977,1666752184.0369966
3978,1666752184.0547743
3979,1666752184.0717504
3980,1666752184.0878308
3981,1666752184.1028037
3982,1666752184.1203313
3983,1666752184.1329815
3984,1666752184.1471958
3985,1666752184.1637473
3986,1666752184.1817982
3987,1666752184.201084
3988,1666752184.2160785
3989,1666752184.2301192
3990,1666752184.2461581
3991,1666752184.262632
3992,1666752184.2818382
3993,1666752184.2958622
3994,1666752184.3136053
3995,1666752184.3287196
3996,1666752184.3447468
3997,1666752184.3608603
3998,1666752184.3778317
3999,1666752184.400512
4000,1666752184.4137087
4001,1666752184.4296372
4002,1666752184.4505408
4003,1666752184.4687793
4004,1666752184.4807615
4005,1666752184.4929478
4006,1666752184.5118477
4007,1666752184.5271213
4008,1666752184.5440795
4009,1666752184.5661237
4010,1666752184.5792124
4011,1666752184.593612
4012,1666752184.6097884
4013,1666752184.6286464
4014,1666752184.6427078
4015,1666752184.6598723
4016,1666752184.6770287
4017,1666752184.6920698
4018,1666752184.7101872
4019,1666752184.7260103
4020,1666752184.7432153
4021,1666752184.7609072
4022,1666752184.7762141
4023,1666752184.793261
4024,1666752184.8076077
4025,1666752184.8271196
4026,1666752184.8431046
4027,1666752184.8608775
4028,1666752184.8765843
4029,1666752184.889726
4030,1666752184.9079778
4031,1666752184.9235861
4032,1666752184.947249
4033,1666752184.9611552
4034,1666752184.9762807
4035,1666752184.9941447
4036,1666752185.0077736
